YR,MT,DY,TEMP MAX,TEMP MIN,TEMP AVG,TEMP DEP,TEMP HDD,TEMP CDD,PCPN WTR,SNOW SNW,SNOW DPTH,WIND AVG SPD,WIND MX SPD,WIND 2MIN DIR,SUNSHINE MIN,SUNSHINE PSBL,SKY S-S,SKY WX,PK SPD,PK DR
2016,2016/07,2016/07/15,72,55,64,-8,1,0,0.01,0.0,0,5.1,17,10,M,M,7,1,20,10
2016,2016/07,2016/07/16,79,51,65,-7,0,0,0.00,0.0,0,5.1,15,160,M,M,4,1,21,170
2016,2016/07,2016/07/17,82,66,74,2,0,9,0.36,0.0,0,9.5,29,160,M,M,4,13,34,170
2016,2016/07,2016/07/18,86,63,75,3,0,10,0.00,0.0,0,2.4,9,330,M,M,3,12,13,360
2016,2016/07,2016/07/19,87,61,74,2,0,9,0.00,0.0,0,4.2,10,170,M,M,4,1,15,190
2016,2016/07,2016/07/20,84,68,76,5,0,11,0.00,0.0,0,8.9,18,180,M,M,4,,22,180
2016,2016/07,2016/07/21,94,69,82,11,0,17,2.79,0.0,0,10.2,48,10,M,M,7,13,63,20
2016,2016/07,2016/07/22,90,70,80,9,0,15,0.00,0.0,0,2.4,12,190,M,M,5,1,16,190
2016,2016/07,2016/07/23,84,70,77,6,0,12,1.29,0.0,0,4.3,22,60,M,M,9,123,27,210
2016,2016/07,2016/07/24,90,71,81,10,0,16,0.00,0.0,0,7.1,14,310,M,M,6,,20,300
2016,2016/07,2016/07/25,85,67,76,5,0,11,0.00,0.0,0,4.5,13,320,M,M,3,,19,320
2016,2016/07,2016/07/26,87,63,75,4,0,10,0.00,0.0,0,2.3,9,10,M,M,2,1,13,340
2016,2016/07,2016/07/27,88,65,77,6,0,12,0.00,0.0,0,4.7,15,60,M,M,5,,20,210
2016,2016/07,2016/07/28,79,67,73,2,0,8,0.00,0.0,0,8.7,17,40,M,M,8,1,19,30
2016,2016/07,2016/07/29,76,63,70,-1,0,5,0.14,0.0,0,8.9,17,70,M,M,9,1,22,70
2016,2016/07,2016/07/30,80,59,70,-1,0,5,0.00,0.0,0,5.8,15,70,M,M,7,,18,80
2016,2016/07,2016/07/31,82,56,69,-2,0,4,0.00,0.0,0,2.9,9,140,M,M,3,,13,130
2016,2016/06,2016/06/01,79,61,70,8,0,5,0.93,0.0,0,5.8,14,240,M,M,6,138,21,210
2016,2016/06,2016/06/02,74,53,64,1,1,0,0.00,0.0,0,3.7,12,300,M,M,3,,15,230
2016,2016/06,2016/06/03,84,51,68,5,0,3,0.00,0.0,0,6.5,16,10,M,M,4,1,22,170
2016,2016/06,2016/06/04,78,61,70,7,0,5,0,0.0,0,5.8,15,300,M,M,7,,23,300
2016,2016/06,2016/06/05,79,55,67,3,0,2,0.17,0.0,0,8.0,18,300,M,M,4,13,28,290
2016,2016/06,2016/06/06,73,54,64,0,1,0,0,0.0,0,9.2,22,310,M,M,5,,30,300
2016,2016/06,2016/06/07,67,51,59,-5,6,0,0.00,0.0,0,7.7,20,350,M,M,6,,28,340
2016,2016/06,2016/06/08,74,45,60,-5,5,0,0.00,0.0,0,4.5,13,270,M,M,4,,21,290
2016,2016/06,2016/06/09,74,55,65,0,0,0,0.27,0.0,0,8.1,14,130,M,M,7,13,17,190
2016,2016/06,2016/06/10,90,65,78,12,0,13,0.39,0.0,0,9.9,29,330,M,M,5,13,39,330
2016,2016/06,2016/06/11,88,65,77,11,0,12,0.00,0.0,0,3.7,18,70,M,M,5,1,25,80
2016,2016/06,2016/06/12,71,58,65,-1,0,0,0.00,0.0,0,8.1,22,80,M,M,6,3,28,80
2016,2016/06,2016/06/13,84,53,69,3,0,4,0.03,0.0,0,5.9,13,180,M,M,6,3,15,50
2016,2016/06,2016/06/14,85,62,74,7,0,9,1.43,0.0,0,9.2,18,90,M,M,8,13,22,100
2016,2016/06,2016/06/15,88,67,78,11,0,13,0.05,0.0,0,5.7,16,310,M,M,5,1,26,300
2016,2016/06,2016/06/16,71,60,66,-1,0,1,0.00,0.0,0,8.5,16,360,M,M,8,1,24,340
2016,2016/06,2016/06/17,85,56,71,3,0,6,0.00,0.0,0,4.0,13,130,M,M,2,1,18,120
2016,2016/06,2016/06/18,85,57,71,3,0,6,0.00,0.0,0,3.4,12,170,M,M,5,1,17,170
2016,2016/06,2016/06/19,87,61,74,6,0,9,0.00,0.0,0,7.0,16,190,M,M,2,,23,170
2016,2016/06,2016/06/20,87,67,77,8,0,12,0.00,0.0,0,9.0,17,310,M,M,3,,25,320
2016,2016/06,2016/06/21,80,57,69,0,0,4,0.00,0.0,0,4.9,15,290,M,M,2,,22,280
2016,2016/06,2016/06/22,78,62,70,1,0,5,0.06,0.0,0,4.3,17,170,M,M,7,1,20,170
2016,2016/06,2016/06/23,76,58,67,-2,0,2,0,0.0,0,7.0,15,40,M,M,9,1,19,40
2016,2016/06,2016/06/24,82,54,68,-2,0,3,0.00,0.0,0,5.2,14,170,M,M,2,12,16,170
2016,2016/06,2016/06/25,90,67,79,9,0,14,0.24,0.0,0,12.7,22,180,M,M,3,13,32,190
2016,2016/06,2016/06/26,86,70,78,8,0,13,1.39,0.0,0,5.7,16,310,M,M,5,13,25,300
2016,2016/06,2016/06/27,81,61,71,1,0,6,0.00,0.0,0,7.8,16,330,M,M,3,,23,320
2016,2016/06,2016/06/28,73,54,64,-6,1,0,0.00,0.0,0,5.1,15,10,M,M,4,,17,10
2016,2016/06,2016/06/29,78,52,65,-6,0,0,0.00,0.0,0,2.7,9,220,M,M,3,,15,200
2016,2016/06,2016/06/30,79,54,67,-4,0,2,0.39,0.0,0,5.0,15,170,M,M,5,13,20,180
2016,2016/05,2016/05/01,58,42,50,-2,15,0,0,0.0,0,12.6,20,50,M,M,10,1,37,80
2016,2016/05,2016/05/02,64,38,51,-2,14,0,0,0.0,0,4.9,15,10,M,M,4,,26,360
2016,2016/05,2016/05/03,68,38,53,0,12,0,0.07,0.0,0,7.3,36,350,M,M,5,1,49,350
2016,2016/05,2016/05/04,60,40,50,-4,15,0,0.00,0.0,0,12.6,24,10,M,M,5,1,30,20
2016,2016/05,2016/05/05,67,34,51,-3,14,0,0.00,0.0,0,4.9,13,30,M,M,1,,21,50
2016,2016/05,2016/05/06,86,44,65,11,0,0,0.02,0.0,0,5.0,15,360,M,M,4,38,19,360
2016,2016/05,2016/05/07,68,43,56,2,9,0,0,0.0,0,8.9,23,360,M,M,7,,30,10
2016,2016/05,2016/05/08,71,36,54,-1,11,0,0.00,0.0,0,4.4,16,50,M,M,6,8,22,40
2016,2016/05,2016/05/09,64,43,54,-1,11,0,0.19,0.0,0,13.0,26,120,M,M,7,1,35,110
2016,2016/05,2016/05/10,52,49,51,-4,14,0,0.49,0.0,0,11.0,21,110,M,M,10,1,24,110
2016,2016/05,2016/05/11,66,49,58,2,7,0,0.06,0.0,0,6.3,14,140,M,M,10,128,16,110
2016,2016/05,2016/05/12,68,49,59,3,6,0,0.44,0.0,0,7.1,17,280,M,M,7,1,26,290
2016,2016/05,2016/05/13,60,41,51,-5,14,0,0.20,0.0,0,7.6,17,350,M,M,7,1,27,300
2016,2016/05,2016/05/14,45,32,39,-18,26,0,0,0.0,0,9.6,20,330,M,M,8,,31,340
2016,2016/05,2016/05/15,58,30,44,-13,21,0,0.00,0.0,0,5.4,15,300,M,M,4,,22,320
2016,2016/05,2016/05/16,71,48,60,3,5,0,0.02,0.0,0,7.5,20,220,M,M,6,,28,220
2016,2016/05,2016/05/17,61,39,50,-8,15,0,0,0.0,0,7.4,16,30,M,M,5,,21,30
2016,2016/05,2016/05/18,67,34,51,-7,14,0,0.00,0.0,0,4.1,16,140,M,M,2,,21,140
2016,2016/05,2016/05/19,70,40,55,-3,10,0,0.00,0.0,0,3.8,14,190,M,M,2,1,19,180
2016,2016/05,2016/05/20,72,40,56,-2,9,0,0.00,0.0,0,3.5,13,110,M,M,6,8,19,90
2016,2016/05,2016/05/21,78,43,61,2,4,0,0.00,0.0,0,3.6,20,10,M,M,5,1,24,10
2016,2016/05,2016/05/22,83,47,65,6,0,0,0.00,0.0,0,3.1,13,140,M,M,3,8,17,40
2016,2016/05,2016/05/23,83,53,68,9,0,3,0.00,0.0,0,8.3,18,170,M,M,5,,24,170
2016,2016/05,2016/05/24,82,58,70,10,0,5,0,0.0,0,4.9,14,160,M,M,5,8,16,170
2016,2016/05,2016/05/25,85,59,72,12,0,7,0.06,0.0,0,8.2,22,170,M,M,6,13,26,170
2016,2016/05,2016/05/26,84,62,73,13,0,8,0.08,0.0,0,5.5,17,180,M,M,5,138,22,170
2016,2016/05,2016/05/27,79,60,70,9,0,5,0.01,0.0,0,7.2,25,140,M,M,5,3,32,170
2016,2016/05,2016/05/28,83,64,74,13,0,9,0.30,0.0,0,12.3,23,190,M,M,8,138,31,240
2016,2016/05,2016/05/29,79,61,70,9,0,5,0.21,0.0,0,7.0,16,340,M,M,5,13,24,330
2016,2016/05,2016/05/30,82,56,69,7,0,4,0.00,0.0,0,3.4,12,310,M,M,3,12,15,330
2016,2016/05,2016/05/31,78,63,71,9,0,6,0.07,0.0,0,9.2,21,150,M,M,8,1,26,150
2016,2016/04,2016/04/01,50,32,41,1,24,0,0,0.0,0,6.8,21,310,M,M,7,,33,330
2016,2016/04,2016/04/02,36,24,30,-11,35,0,0.11,2.4,1,10.0,28,320,M,M,6,128,50,310
2016,2016/04,2016/04/03,73,30,52,11,13,0,0,0.0,0,13.1,32,10,M,M,7,,39,20
2016,2016/04,2016/04/04,37,27,32,-10,33,0,0,0,0,9.9,23,20,M,M,8,,29,10
2016,2016/04,2016/04/05,42,22,32,-10,33,0,0.02,0.0,0,13.4,23,140,M,M,6,,33,150
2016,2016/04,2016/04/06,48,35,42,-1,23,0,0.58,0.0,0,8.8,23,180,M,M,10,18,29,180
2016,2016/04,2016/04/07,40,30,35,-8,30,0,0,0,0,9.0,18,340,M,M,9,1,25,330
2016,2016/04,2016/04/08,40,22,31,-13,34,0,0.09,1.8,0,11.5,29,340,M,M,9,129,41,330
2016,2016/04,2016/04/09,38,16,27,-17,38,0,0.00,0.0,1,8.7,20,150,M,M,4,,25,140
2016,2016/04,2016/04/10,48,32,40,-4,25,0,0.03,0.0,0,12.4,25,160,M,M,9,35,31,170
2016,2016/04,2016/04/11,49,31,40,-5,25,0,0.00,0.0,0,9.6,23,330,M,M,3,,34,330
2016,2016/04,2016/04/12,49,26,38,-7,27,0,0.00,0.0,0,6.8,18,160,M,M,2,,26,200
2016,2016/04,2016/04/13,50,38,44,-2,21,0,0,0.0,0,11.0,18,130,M,M,9,,23,140
2016,2016/04,2016/04/14,65,30,48,2,17,0,0.00,0.0,0,9.0,20,160,M,M,2,,24,160
2016,2016/04,2016/04/15,72,38,55,9,10,0,0.00,0.0,0,9.1,18,110,M,M,1,,27,140
2016,2016/04,2016/04/16,78,39,59,12,6,0,0.00,0.0,0,6.6,21,110,M,M,3,,24,110
2016,2016/04,2016/04/17,79,44,62,15,3,0,0.00,0.0,0,3.8,15,120,M,M,6,,20,180
2016,2016/04,2016/04/18,80,46,63,15,2,0,0.00,0.0,0,3.1,16,60,M,M,7,,19,50
2016,2016/04,2016/04/19,54,45,50,2,15,0,0.19,0.0,0,10.5,18,70,M,M,8,1,27,50
2016,2016/04,2016/04/20,70,43,57,9,8,0,0,0.0,0,10.0,20,150,M,M,7,,24,150
2016,2016/04,2016/04/21,70,51,61,12,4,0,0.00,0.0,0,4.6,13,320,M,M,8,1,18,310
2016,2016/04,2016/04/22,58,41,50,1,15,0,0.00,0.0,0,8.4,20,30,M,M,7,1,25,30
2016,2016/04,2016/04/23,65,34,50,0,15,0,0.00,0.0,0,6.5,17,110,M,M,4,,20,110
2016,2016/04,2016/04/24,73,40,57,7,8,0,0.04,0.0,0,8.7,18,90,M,M,8,,23,80
2016,2016/04,2016/04/25,77,46,62,12,3,0,0.00,0.0,0,6.7,15,20,M,M,5,,25,250
2016,2016/04,2016/04/26,49,40,45,-6,20,0,0,0.0,0,13.1,24,50,M,M,10,1,28,50
2016,2016/04,2016/04/27,54,36,45,-6,20,0,0.16,0.0,0,14.5,33,60,M,M,9,1,44,70
2016,2016/04,2016/04/28,44,39,42,-10,23,0,0.39,0.0,0,10.5,21,70,M,M,10,1,26,80
2016,2016/04,2016/04/29,53,38,46,-6,19,0,0.08,0.0,0,7.0,18,60,M,M,8,1,22,30
2016,2016/04,2016/04/30,49,42,46,-6,19,0,0.42,0.0,0,12.2,24,50,M,M,10,1,31,60
2016,2016/03,2016/03/01,25,12,19,-9,46,0,0.18,2.6,1,12.7,25,10,M,M,8,189,31,30
2016,2016/03,2016/03/02,27,0,14,-14,51,0,0.00,0.0,2,4.0,12,160,M,M,4,,15,170
2016,2016/03,2016/03/03,31,14,23,-6,42,0,0,0,2,5.5,13,100,M,M,8,1,14,100
2016,2016/03,2016/03/04,37,12,25,-4,40,0,0.10,0.9,2,7.2,22,180,M,M,7,16,27,170
2016,2016/03,2016/03/05,38,31,35,5,30,0,0,0,1,6.6,20,20,M,M,10,1,26,10
2016,2016/03,2016/03/06,49,31,40,10,25,0,0.06,0.0,0,13.6,23,180,M,M,8,35,32,190
2016,2016/03,2016/03/07,63,43,53,23,12,0,0.00,0.0,0,10.4,18,160,M,M,7,,27,160
2016,2016/03,2016/03/08,68,53,61,30,4,0,0.01,0.0,0,10.3,21,200,M,M,8,,31,220
2016,2016/03,2016/03/09,61,41,51,20,14,0,0.13,0.0,0,5.3,15,310,M,M,8,1,33,320
2016,2016/03,2016/03/10,53,33,43,11,22,0,0.00,0.0,0,4.8,13,340,M,M,6,,17,280
2016,2016/03,2016/03/11,59,26,43,11,22,0,0.00,0.0,0,5.6,14,170,M,M,3,1,18,160
2016,2016/03,2016/03/12,60,35,48,16,17,0,0.02,0.0,0,3.7,15,180,M,M,7,,21,280
2016,2016/03,2016/03/13,51,44,48,15,17,0,0.28,0.0,0,7.0,14,90,M,M,9,1,18,90
2016,2016/03,2016/03/14,57,41,49,16,16,0,0,0.0,0,3.0,9,170,M,M,8,1,11,170
2016,2016/03,2016/03/15,52,39,46,12,19,0,0.81,0.0,0,10.1,17,100,M,M,9,123,25,100
2016,2016/03,2016/03/16,53,42,48,14,17,0,0.52,0.0,0,13.5,28,280,M,M,8,1,46,260
2016,2016/03,2016/03/17,53,35,44,10,21,0,0.00,0.0,0,10.2,23,290,M,M,4,,34,290
2016,2016/03,2016/03/18,40,35,38,3,27,0,0.00,0.0,0,5.8,14,90,M,M,10,,19,280
2016,2016/03,2016/03/19,43,31,37,2,28,0,0,0,0,8.2,17,50,M,M,9,,21,50
2016,2016/03,2016/03/20,45,28,37,1,28,0,0.00,0.0,0,5.8,16,320,M,M,6,,21,350
2016,2016/03,2016/03/21,48,24,36,0,29,0,0.00,0.0,0,6.4,15,160,M,M,5,,19,170
2016,2016/03,2016/03/22,56,37,47,11,18,0,0.00,0.0,0,9.2,20,50,M,M,8,,24,50
2016,2016/03,2016/03/23,37,32,35,-2,30,0,0.37,0,0,17.6,28,70,M,M,10,146,35,60
2016,2016/03,2016/03/24,32,21,27,-10,38,0,0.46,0.5,0,14.1,26,10,M,M,8,1346,35,10
2016,2016/03,2016/03/25,47,18,33,-5,32,0,0.00,0.0,1,5.8,16,160,M,M,5,128,19,170
2016,2016/03,2016/03/26,53,29,41,3,24,0,0.00,0.0,0,7.9,18,160,M,M,7,18,22,90
2016,2016/03,2016/03/27,45,37,41,3,24,0,0.13,0.0,0,4.9,16,330,M,M,9,18,23,340
2016,2016/03,2016/03/28,56,34,45,6,20,0,0.00,0.0,0,7.5,15,320,M,M,5,,22,340
2016,2016/03,2016/03/29,61,30,46,7,19,0,0.00,0.0,0,7.6,20,160,M,M,5,,25,170
2016,2016/03,2016/03/30,51,44,48,8,17,0,0.63,0.0,0,8.9,28,160,M,M,9,13,32,160
2016,2016/03,2016/03/31,49,39,44,4,21,0,0.26,0.0,0,8.2,17,340,M,M,10,13,31,90
2016,2016/02,2016/02/01,42,22,32,12,33,0,0.00,0.0,2,1.4,9,180,M,M,5,18,10,180
2016,2016/02,2016/02/02,34,25,30,10,35,0,0.29,2.0,2,11.1,24,70,M,M,9,1234,38,80
2016,2016/02,2016/02/03,33,21,27,7,38,0,0.09,1.0,3,8.6,18,310,M,M,9,1,26,300
2016,2016/02,2016/02/04,28,12,20,0,45,0,0,0.1,4,4.6,13,200,M,M,8,1,17,200
2016,2016/02,2016/02/05,30,21,26,6,39,0,0,0,3,4.8,10,200,M,M,10,1,15,200
2016,2016/02,2016/02/06,32,26,29,8,36,0,0.00,0.0,3,6.8,13,230,M,M,9,,22,230
2016,2016/02,2016/02/07,41,32,37,16,28,0,0.00,0.0,3,8.3,15,200,M,M,6,,24,210
2016,2016/02,2016/02/08,33,14,24,3,41,0,0.01,0.2,3,11.7,17,320,M,M,10,18,31,250
2016,2016/02,2016/02/09,16,9,13,-8,52,0,0.01,0.4,3,12.7,18,330,M,M,9,19,25,320
2016,2016/02,2016/02/10,14,3,9,-13,56,0,0,0,3,8.0,16,340,M,M,6,,24,340
2016,2016/02,2016/02/11,19,0,10,-12,55,0,0.00,0.0,3,4.5,10,320,M,M,3,,14,310
2016,2016/02,2016/02/12,18,2,10,-12,55,0,0,0,3,11.0,25,310,M,M,5,,36,300
2016,2016/02,2016/02/13,12,-3,5,-17,60,0,0.00,0.0,3,5.2,14,340,M,M,2,,17,340
